Freq	VFDB
0	VFG034724(gi:443615443) (ibeC) hypothetical protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli O78:H18 str. WS3294A]
0	VFG034720(gi:386616783) (ibeC) hypothetical protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli UMNK88]
0	VFG034718(gi:157157305) (ibeC) hypothetical protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli E24377A]
0	VFG034694(gi:215489292) (ibeC) hypothetical protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG034690(gi:110644295) (ibeC) hypothetical protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli 536]
0	VFG034675(gi:218703904) (ibeB) copper/silver efflux system outer membrane protein CusC [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034651(gi:26246550) (ibeB) copper/silver efflux system outer membrane protein CusC [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli CFT073]
0	VFG034643(gi:410480838) (cfaD) hypothetical protein [CFA/I fimbriae (CVF684)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG034630(gi:260857221) (cfaC) outer membrane usher protein [CFA/I fimbriae (CVF684)] [Escherichia coli O26:H11 str. 11368]
0	VFG034628(gi:260845907) (cfaC) outer membrane fimbrial user protein [CFA/I fimbriae (CVF684)] [Escherichia coli O103:H2 str. 12009]
0	VFG034542(gi:26246313) (eaeH) adhesin [EaeH (CVF679)] [Escherichia coli CFT073]
0	VFG034533(gi:386612484) (ecpE) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli UMNK88]
0	VFG034505(gi:386612485) (ecpD) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli UMNK88]
0	VFG034476(gi:387610823) (ecpC) putative fimbrial outer membrane usher protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O78:H11:K80 str. H10407]
0	VFG034464(gi:260853521) (ecpC) outer membrane usher protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O26:H11 str. 11368]
0	VFG034449(gi:386612487) (ecpB) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli UMNK88]
0	VFG034436(gi:260853522) (ecpB) chaperone [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O26:H11 str. 11368]
0	VFG034419(gi:157155651) (ecpA) fimbrillin MatB [E. coli common pilus (ECP) (CVF625)] [Escherichia coli E24377A]
0	VFG034392(gi:157156152) (ecpR) fimbrillin MatA [E. coli common pilus (ECP) (CVF625)] [Escherichia coli E24377A]
0	VFG034390(gi:386617797) (ecpR) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli NA114]
0	VFG034388(gi:386637716) (ecpR) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli ABU 83972]
0	VFG034370(gi:222158211) (chuU) permease of iron compound ABC transport system [Hemin uptake (CVF460)] [Escherichia coli O83:H1 str. LF82]
0	VFG034364(gi:386621158) (chuU) Hemin ABC transporter, permease protein [Hemin uptake (CVF460)] [Escherichia coli NA114]
0	VFG034362(gi:386641117) (chuU) ABC transporter [Hemin uptake (CVF460)] [Escherichia coli ABU 83972]
0	VFG034361(gi:218702271) (chuU) putative hemin transport system permease [Hemin uptake (CVF460)] [Escherichia coli O7:K1 str. IAI39]
0	VFG034346(gi:386621157) (chuY) hypothetical protein [Hemin uptake (CVF460)] [Escherichia coli NA114]
0	VFG034308(gi:386641114) (chuW) putative coproporphyrinogen III oxidase [Hemin uptake (CVF460)] [Escherichia coli ABU 83972]
0	VFG034272(gi:386641111) (chuA) outer membrane hemin receptor ChuA [Hemin uptake (CVF460)] [Escherichia coli ABU 83972]
0	VFG034256(gi:386621150) (chuS) Hemin transport protein HmuS [Hemin uptake (CVF460)] [Escherichia coli NA114]
0	VFG034232(gi:387616518) (sitC) SitC [Iron/managanease transport (CVF459)] [Escherichia coli O83:H1 str. NRG 857C]
0	VFG034220(gi:387606977) (sitC) iron ABC transporter permease [Iron/managanease transport (CVF459)] [Escherichia coli O44:H18 042]
0	VFG034206(gi:387616520) (sitA) SitA [Iron/managanease transport (CVF459)] [Escherichia coli O83:H1 str. NRG 857C]
0	VFG034137(gi:218558837) (ybtU) Thiazolinyl-S-HMWP1 reductase YbtU [Yersiniabactin siderophore (CVF458)] [Escherichia coli O45:K1:H7 str. S88]
0	VFG034135(gi:218705474) (ybtU) Thiazolinyl-S-HMWP1 reductase YbtU [Yersiniabactin siderophore (CVF458)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034129(gi:218695588) (ybtU) Thiazolinyl-S-HMWP1 reductase YbtU [Yersiniabactin siderophore (CVF458)] [Escherichia coli 55989]
0	VFG034001(gi:386640480) (iucA) aerobactin siderophore biosynthesis protein IucA [Aerobactin siderophore (CVF457)] [Escherichia coli ABU 83972]
0	VFG033994(gi:260867380) (iucA) siderophore biosynthesis protein [Aerobactin siderophore (CVF457)] [Escherichia coli O111:H- str. 11128]
0	VFG033966(gi:260867382) (iucC) siderophore biosynthesis protein [Aerobactin siderophore (CVF457)] [Escherichia coli O111:H- str. 11128]
0	VFG033951(gi:387615309) (iutA) Ferric aerobactin receptor precusor IutA [Aerobactin siderophore (CVF457)] [Escherichia coli O83:H1 str. NRG 857C]
0	VFG033947(gi:386622240) (iutA) Aerobactin siderophore receptor IutA/TonB-dependent siderophore receptor [Aerobactin siderophore (CVF457)] [Escherichia coli NA114]
0	VFG033945(gi:386640484) (iutA) ferric aerobactin receptor precusor IutA [Aerobactin siderophore (CVF457)] [Escherichia coli ABU 83972]
0	VFG033910(gi:218534588) (iroN) outer membrane receptor FepA [Salmochelin siderophore (CVF456)] [Escherichia coli O45:K1:H7 str. S88]
0	VFG033900(gi:386641999) (hlyC) hemolysin HlyC [Alpha-hemolysin (CVF453)] [Escherichia coli ABU 83972]
0	VFG033827(gi:386625733) (sat) secreted autotransporter, serine protease [Sat (CVF448)] [Escherichia coli O7:K1 str. CE10]
0	VFG033414(gi:387608612) (tia) heat resistant agglutinin 1 [Tia/Hek (CVF430)] [Escherichia coli O44:H18 042]
0	VFG033401(gi:386638429) (focD) outer membrane F1C fimbrial usher protein SfaF [F1C fimbriae (CVF428)] [Escherichia coli ABU 83972]
0	VFG033395(gi:386638426) (focA) S fimbrial adhesin major subunit SfaA [F1C fimbriae (CVF428)] [Escherichia coli ABU 83972]
0	VFG033388(gi:386605050) (sfaF) F1C fimbrial usher [S fimbriae (CVF427)] [Escherichia coli UM146]
0	VFG033387(gi:386598803) (sfaF) outer membrane fimbrial usher protein [S fimbriae (VF0235)] [Escherichia coli O18:K1:H7 str. IHE3034]
0	VFG033345(gi:157157856) (fimG) protein fimG [Type I fimbriae (CVF426)] [Escherichia coli E24377A]
0	VFG033342(gi:386632335) (fimG) FimG protein [Type I fimbriae (CVF426)] [Escherichia coli str. clone D i2]
0	VFG033319(gi:218561494) (fimF) minor component of type 1 fimbriae [Type I fimbriae (CVF426)] [Escherichia coli O45:K1:H7 str. S88]
0	VFG033318(gi:387615051) (fimF) minor component of type 1 fimbriae [Type I fimbriae (CVF426)] [Escherichia coli O78:H11:K80 str. H10407]
0	VFG033305(gi:260871040) (fimF) minor component FimF of type 1 fimbriae [Type I fimbriae (CVF426)] [Escherichia coli O111:H- str. 11128]
0	VFG033294(gi:443615872) (fimD) outer membrane usher protein, type 1 fimbrial synthesis [Type I fimbriae (CVF426)] [Escherichia coli O78:H18 str. WS3294A]
0	VFG033292(gi:386602362) (fimD) outer membrane usher protein fimD [Type I fimbriae (CVF426)] [Escherichia coli O18:K1:H7 str. IHE3034]
0	VFG033288(gi:386622105) (fimD) Outer membrane protein FimD [Type I fimbriae (CVF426)] [Escherichia coli NA114]
0	VFG033261(gi:386622104) (fimC) Periplasmic chaperone FimC [Type I fimbriae (CVF426)] [Escherichia coli NA114]
0	VFG033244(gi:386602359) (fimI) fimbrial protein [Type I fimbriae (CVF426)] [Escherichia coli O18:K1:H7 str. IHE3034]
0	VFG033223(gi:222159045) (fimA) Type-1 fimbrial protein, A chain [Type I fimbriae (CVF426)] [Escherichia coli O83:H1 str. LF82]
0	VFG033194(gi:386622101) (fimE) tyrosine recombinase [Type I fimbriae (CVF426)] [Escherichia coli NA114]
0	VFG033146(gi:386625714) (papA) major pilin subunit PapA [P fimbriae (CVF425)] [Escherichia coli O7:K1 str. CE10]
0	VFG033145(gi:218559971) (papA) major pilin protein PapA [P fimbriae (CVF425)] [Escherichia coli O45:K1:H7 str. S88]
0	VFG033130(gi:218706496) (papC) Outer membrane usher protein PapC [P fimbriae (CVF425)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG033107(gi:386606871) (papE) Fimbrial tip protein PapE [P fimbriae (CVF425)] [Escherichia coli UM146]
0	VFG033102(gi:386622208) (papE) Minor pilin subunit [P fimbriae (CVF425)] [Escherichia coli NA114]
0	VFG033093(gi:386641959) (papF) minor pilin subunit PapF [P fimbriae (CVF425)] [Escherichia coli ABU 83972]
0	VFG018229(gi:110640557) (ecpE) hypothetical protein YagV precursor [E. coli common pilus (ECP) (CVF625)] [Escherichia coli 536]
0	VFG018202(gi:110640561) (ecpA) hypothetical protein YagZ precursor [E. coli common pilus (ECP) (CVF625)] [Escherichia coli 536]
0	VFG012965(gi:110807645) (iutA) putative ferric siderophore receptor [Aerobactin transport (CVF475)] [Shigella flexneri 5 str. 8401]
0	VFG012946(gi:82546634) (iucA) siderophore biosynthesis protein [Aerobactin synthesis (CVF474)] [Shigella boydii Sb227]
0	VFG012624(gi:110643750) (chuY) hypothetical protein [Hemin uptake (CVF460)] [Escherichia coli 536]
0	VFG012606(gi:110643747) (chuT) putative periplasmic binding protein (putative hemin binding protein) [Hemin uptake (CVF460)] [Escherichia coli 536]
0	VFG012594(gi:110643743) (chuS) putative heme/hemoglobin transport protein [Hemin uptake (CVF460)] [Escherichia coli 536]
0	VFG012552(gi:110642114) (irp1) yersiniabactin biosynthetic protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli 536]
0	VFG012541(gi:91211197) (ybtP) putative inner membrane ABC-transporter [Yersiniabactin siderophore (CVF458)] [Escherichia coli UTI89]
0	VFG012535(gi:26248273) (ybtQ) Putative ABC transporter protein [yersiniabactin (IA006)] [Escherichia coli CFT073]
0	VFG012531(gi:26248272) (ybtX) Putative cytoplasmic transmembrane protein [yersiniabactin (IA006)] [Escherichia coli CFT073]
0	VFG012518(gi:88770302) (iutA) IutA [Aerobactin siderophore (CVF457)] [Escherichia coli APEC O1]
0	VFG012514(gi:110640512) (iroB) putative glycosyl transferase [Salmochelin siderophore (CVF456)] [Escherichia coli 536]
0	VFG012512(gi:88770274) (iroC) IroC [Salmochelin (IA014)] [Escherichia coli APEC O1]
0	VFG012460(gi:110640537) (agn43) putative autotransporter [Antigen 43, AIDA-I type (CVF451)] [Escherichia coli 536]
0	VFG012339(gb|YP_540128) (sfaG) S fimbriae minor subunit SfaG [S fimbriae (VF0222)] [Escherichia coli UTI89]
0	VFG012336(gi:110640502) (sfaF) F1C fimbrial usher [S fimbriae (CVF427)] [Escherichia coli 536]
0	VFG012335(gb|YP_540126) (sfaE) S fimbriae periplasmic chaperone SfaE [S fimbriae (VF0222)] [Escherichia coli UTI89]
0	VFG012333(gb|YP_540125) (sfaD) S fimbriae minor subunit SfaD [S fimbriae (VF0222)] [Escherichia coli UTI89]
0	VFG012325(gi:117626628) (fimH) type 1 fimbiral adhesin FimH [Type I fimbriae (CVF426)] [Escherichia coli APEC O1]
0	VFG012316(gi:110644761) (fimG) FimG protein precursor [Type I fimbriae (CVF426)] [Escherichia coli 536]
0	VFG012309(gi:110644760) (fimF) FimF protein precursor [Type I fimbriae (CVF426)] [Escherichia coli 536]
0	VFG012302(gi:110644759) (fimD) outer membrane usher protein FimD precursor [Type I fimbriae (CVF426)] [Escherichia coli 536]
0	VFG012289(gi:91213960) (fimI) FimI fimbrial protein [type 1 fimbriae (AI002)] [Escherichia coli UTI89]
0	VFG012282(gi:91213959) (fimA) type 1 fimbriae major subunit FimA [type 1 fimbriae (AI002)] [Escherichia coli UTI89]
0	VFG012253(gi:117625209) (papA) major fibrial protein [P fimbriae (CVF425)] [Escherichia coli APEC O1]
0	VFG012213(gi:117625201) (papG) PapG [P fimbriae (CVF425)] [Escherichia coli APEC O1]
0	VFG012208(gi:117626478) (papX) putative regulator PapX protein [P fimbriae (CVF425)] [Escherichia coli APEC O1]
0	VFG012207(gi:91213834) (papX) putative regulator PapX protein [pyelonephritis-associated pilus, Pap pilus (AI001)] [Escherichia coli UTI89]
0	VFG006065(gi:55823379) (rgpD) polysaccharide ABC transporter ATP-binding protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG006046(gi:55823162) (rmlC) dTDP-4-keto-L-rhamnose reductase [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG006041(gi:116627990) (STER_1224) dTDP-glucose pyrophosphorylase [Capsule (CVF186)] [Streptococcus thermophilus LMD-9]
0	VFG006020(gi:55823038) (epsB) exopolysaccharide biosynthesis protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG005998(gi:55823036) (epsD) exopolysaccharide biosynthesis protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG005890(gi:55823027) (epsL) exopolysaccharide polymerization protein [Capsule (CVF186)] [Streptococcus thermophilus CNRZ1066]
0	VFG005555(gi:55820230) (tig/ropA) trigger factor [Trigger factor (CVF149)] [Streptococcus thermophilus LMG 18311]
0	VFG005325(gi:116627005) (cbpD) Surface antigen [Choline-binding proteins (CVF122)] [Streptococcus thermophilus LMD-9]
0	VFG000940(gb|NP_755502) (iucA) aerobactin siderophore biosynthesis protein IucD [Aerobactin (VF0229)] [Escherichia coli CFT073]
0	VFG000918(gb|NP_756175) (chuT) periplasmic heme-binding protein ChuT [Chu (VF0227)] [Escherichia coli CFT073]
0	VFG000906(gb|NP_755445) (hlyA) Hemolysin A [Hemolysin (VF0225)] [Escherichia coli CFT073]
0	VFG000905(gb|NP_755444) (hlyC) Hemolysin C [Hemolysin (VF0225)] [Escherichia coli CFT073]
0	VFG000886(gb|NP_755463) (papJ) P pilus assembly protein PapJ [P fimbriae (VF0220)] [Escherichia coli CFT073]
0	VFG000874(gb|NP_757242) (fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
0	VFG000617(gb|NP_709456) (iucC) aerobactin synthesis protein IucC [Aerobactin (VF0123)] [Shigella flexneri 2a str. 301]
0	VFG000616(gb|NP_709455) (iucB) aerobactin synthesis protein IucB [Aerobactin (VF0123)] [Shigella flexneri 2a str. 301]
0	VFG049192 (clpB) protein disaggregation chaperone [T6SS-II (CVF861)] [Klebsiella pneumoniae 342]
0	VFG049191 (A79E_1186) ClpB protein [T6SS-II (CVF861)] [Klebsiella pneumoniae subsp. pneumoniae 1084]
0	VFG049187 (KPN_03168) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG049175 (KPN_03175) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG049169 (KPN_03180) hypothetical protein [T6SS-II (CVF861)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG049143 (acrB) acridine efflux pump [AcrAB (CVF859)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG049142 (KPN2242_04620) multidrug efflux system protein AcrB [AcrAB (CVF859)] [Klebsiella pneumoniae KCTC 2242]
0	VFG049140 (KPHS_11880) acridine efflux pump [AcrAB (CVF859)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG049129 (KPHS_11890) acridine efflux pump [AcrAB (CVF859)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG049070 (N559_1771) kinase [LPS rfb locus (CVF857)] [Klebsiella pneumoniae JM45]
0	VFG049020 (Kvar_1415) LuxR family transcriptional regulator [RcsAB (CVF856)] [Klebsiella variicola At-22]
0	VFG049009 (Kvar_1686) LuxR family transcriptional regulator [RcsAB (CVF856)] [Klebsiella variicola At-22]
0	VFG049007(gb|YP_002920216.1) (rcsA) transcriptional activator for ctr capsule biosynthesis [RcsAB (VF0571)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
0	VFG049005 (rcsA) colanic acid capsular biosynthesis activation protein A [RcsAB (CVF856)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048949 (KPN2242_15625) putative acid phosphatase [Capsule (CVF854)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048909 (Kvar_1558) group 1 glycosyl transferase [Capsule (CVF854)] [Klebsiella variicola At-22]
0	VFG048894 (KPN2242_15600) group 1 glycosyl transferase [Capsule (CVF854)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048883 (KPN2242_15595) group 1 glycosyl transferase [Capsule (CVF854)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048872 (KPN2242_15590) group 1 glycosyl transferase [Capsule (CVF854)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048861 (KPN2242_15585) hypothetical protein [Capsule (CVF854)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048839 (KPN2242_15565) putative UDP-glucose lipid carrier transferase [Capsule (CVF854)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048784(gb|YP_005226619.1) (sciN/tssJ) type VI secretion system lipoprotein TssJ [T6SS (VF0569)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG048761 (KPN_01343) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG048760 (KPN2242_09830) type VI secretion-associated protein [T6SS-I (CVF853)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048750 (A79E_2824) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae subsp. pneumoniae 1084]
0	VFG048649 (KPK_3067) hypothetical protein [T6SS-I (CVF853)] [Klebsiella pneumoniae 342]
0	VFG048638 (KPK_3068) type VI secretion protein EvpB [T6SS-I (CVF853)] [Klebsiella pneumoniae 342]
0	VFG048539 (Kvar_2645) esterase [Salmochelin (CVF850)] [Klebsiella variicola At-22]
0	VFG048517 (fepA) outer membrane receptor FepA [Ent siderophore (CVF849)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG048493 (entF) enterobactin synthase subunit F [Ent siderophore (CVF849)] [Klebsiella pneumoniae 342]
0	VFG048483 (fepC) iron-enterobactin transporter ATP-binding protein [Ent siderophore (CVF849)] [Klebsiella pneumoniae 342]
0	VFG048479 (Kvar_3761) transporter permease [Ent siderophore (CVF849)] [Klebsiella variicola At-22]
0	VFG048408 (entA) 2,3-dihydroxybenzoate-2,3-dehydrogenase [Ent siderophore (CVF849)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG048395 (KPHS_43470) MrkA fimbrial protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG048384 (KPK_0833) pili assembly chaperone [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae 342]
0	VFG048383 (A79E_0827) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae 1084]
0	VFG048365 (KPHS_43440) putative fimbrial-like protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG048358 (KPN_03275) putative fimbrial-like protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
0	VFG048334 (KPHS_43410) putative LuxR family regulatory protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG048332 (A79E_0832) Response regulator [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae 1084]
0	VFG048325 (N559_0963) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae JM45]
0	VFG048324 (KPHS_43400) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]
0	VFG048322 (A79E_0833) hypothetical protein [Type 3 fimbriae (CVF848)] [Klebsiella pneumoniae subsp. pneumoniae 1084]
0	VFG048309 (Kvar_0772) FimH mannose-binding domain-containing protein [Type I fimbriae (CVF847)] [Klebsiella variicola At-22]
0	VFG048308 (fimH) hypothetical protein [Type I fimbriae (CVF847)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
0	VFG048277(gb|YP_002921140.1) (fimD) outer membrane usher protein  [Type I fimbriae (VF0566)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
0	VFG048272 (A79E_0816) type 1 fimbriae anchoring protein FimD [Type I fimbriae (CVF847)] [Klebsiella pneumoniae subsp. pneumoniae 1084]
0	VFG048268 (fimC) hypothetical protein [Type I fimbriae (CVF847)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
0	VFG048265 (KPN2242_19405) periplasmic chaperone [Type I fimbriae (CVF847)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048264 (N559_0946) chaperone FimC [Type I fimbriae (CVF847)] [Klebsiella pneumoniae JM45]
0	VFG048255 (KPN2242_19400) type 1 pilus biosynthesis fimbrial protein [Type I fimbriae (CVF847)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048245 (KPN2242_19395) type 1 major fimbrial subunit precursor [Type I fimbriae (CVF847)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048235 (KPN2242_19390) tyrosine recombinase [Type I fimbriae (CVF847)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048227 (KPN2242_19385) tyrosine recombinase [Type I fimbriae (CVF847)] [Klebsiella pneumoniae KCTC 2242]
0	VFG046097 (ECVR50_3325) secreted autotranspoter toxin [Sat (CVF448)] [Escherichia coli VR50]
0	VFG046092 (ECVR50_0248) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli VR50]
0	VFG046090 (ECVR50_0246) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli VR50]
0	VFG046058 (fimD) outer membrane usher protein FimD [Type I fimbriae (CVF426)] [Escherichia coli VR50]
0	VFG046046 (hofC) Protein transport protein hofC [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O83:H1 str. LF82]
0	VFG046044 (APECO78_03970) type IV pilin biogenesis protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O78:H18 str. WS3294A]
0	VFG046036 (hofC) Type IV pilin biogenesis protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli NA114]
0	VFG045993 (ECP_0107) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli 536]
0	VFG045987 (O3M_20930) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG045984 (hofB/hcpB) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escherichia coli O103:H2 str. 12009]
0	VFG045935 (APECO78_08695) fimbrial-like adhesin protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli O78:H18 str. WS3294A]
0	VFG045933 (UMNK88_1096) hypothetical protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli UMNK88]
0	VFG045930 (ycbT) putative fimbrial-like adhesin protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli O7:K1 str. IAI39]
0	VFG045923 (ycbT) fimbrial-like adhesin protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli O103:H2 str. 12009]
0	VFG045911 (fimD2) outer membrane usher protein fimD [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli E24377A]
0	VFG045906 (O3M_16615) outer membrane usher protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG045904 (ycbS) putative outer membrane usher protein [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli O111:H- str. 11128]
0	VFG045896 (ETEC_1007) periplasmic pilin chaperone [E.coli laminin-binding fimbriae (ELF) (CVF824)] [Escherichia coli O78:H11:K80 str. H10407]
0	VFG045851 (chuT) putative periplasmic binding protein [Hemin uptake (CVF460)] [Escherichia coli O25b:H4-ST131]
0	VFG045829 (iutA) ferric aerobactin receptor IutA [Aerobactin siderophore (CVF457)] [Escherichia coli O25b:H4-ST131]
0	VFG045823 (upaH) AIDA-I type autotransporter protein [UpaH, AIDA-I type (CVF741)] [Escherichia coli O25b:H4-ST131]
0	VFG045812 (EC958_3105) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O25b:H4-ST131]
0	VFG045810 (EC958_0640) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O25b:H4-ST131]
0	VFG045807 (EC958_3091) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O25b:H4-ST131]
0	VFG045797 (afaB) Afa fimbriae periplasmic chaperone protein [Afimbrial adhesin AFA-I (CVF823)] [Escherichia coli O25b:H4-ST131]
0	VFG045788 (csgG) curli production assembly/transport component CsgG [Curli fibers (CVF822)] [Escherichia coli O25b:H4-ST131]
0	VFG045787 (matF/ecpE) Mat/Ecp fimbriae periplasmic chaperone protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O25b:H4-ST131]
0	VFG045782 (matA/ecpR) Mat/Ecp fimbriae transcriptional regulator [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O25b:H4-ST131]
0	VFG045771 (papX) regulator protein PapX [P fimbriae (CVF425)] [Escherichia coli O25b:H4-ST131]
0	VFG045689(gi:529234458) (uppS) undecaprenyl diphosphate synthase [Capsule (CVF618)] [Enterococcus faecium Aus0085]
0	VFG045688(gi:383329042) (uppS) undecaprenyl diphosphate synthase [Capsule (CVF618)] [Enterococcus faecium Aus0004]
0	VFG045671(gi:529233057) (EFAU085_00344) LacI family sugar-binding transcriptional regulator [BopD (CVF615)] [Enterococcus faecium Aus0085]
0	VFG045623(gi:447913553) (M7W_2305) Collagen binding protein Cna [Acm (CVF817)] [Enterococcus faecium NRRL B-2354]
0	VFG044305(gi:197286451) (nrpG) 4'-phosphopantetheinyl transferase [yersiniabactin-related (IA035)] [Proteus mirabilis HI4320]
0	VFG044302(gi:197286448) (nrpT) siderophore biosynthetic protein [yersiniabactin-related (IA035)] [Proteus mirabilis HI4320]
0	VFG044301(gi:197286447) (nrpU) siderophore biosynthetic protein [yersiniabactin-related (IA035)] [Proteus mirabilis HI4320]
0	VFG044300(gi:197286446) (nrpS) non-ribosomal peptide synthase [yersiniabactin-related (IA035)] [Proteus mirabilis HI4320]
0	VFG044298(gi:197286444) (nrpY) hypothetical protein [yersiniabactin-related (IA035)] [Proteus mirabilis HI4320]
0	VFG044297(gi:197286443) (nrpX) MFS family transporter [yersiniabactin-related (IA035)] [Proteus mirabilis HI4320]
0	VFG044066(gi:170650746) (EcSMS35_B0007) colicin-E1 protein [colicin E1 (TX381)] [Escherichia coli SMS-3-5]
0	VFG043985(gi:9081977) (colY) colicin Y [colicin Y (TX388)] [Escherichia coli]
0	VFG043728(gi:2218091) (cdt-IIIC) cytolethal distending toxin-IIIC [Ec-CDT-III (TX052)] [Escherichia coli str. S5]
0	VFG043727(gi:2218090) (cdt-IIIB) cytolethal distending toxin-IIIB [Ec-CDT-III (TX052)] [Escherichia coli str. S5]
