Freq	VFDB
0	VFG043394(gb|YP_002343725) (cheA) chemotaxis histidine kinase [Pse5Ac7Ac, Pse5Ac7Am, Ps...
0	VFG043316(gi:126697842) (fliM) putative flagellar motor switch protein [HexNAc (AI148)]...
0	VFG043307(gi:126697832) (fliP) flagellar biosynthesis protein FliP [HexNAc (AI148)] [Cl...
0	VFG043303(gi:126697828) (motA) chemotaxis protein [HexNAc (AI148)] [Clostridium diffici...
0	VFG043016(gi:15596661) (chew) purine-binding chemotaxis protein [Deoxyhexose linking su...
0	VFG042840(gi:18311266) (pilA2) hypothetical protein [type IV pili (AI109)] [Clostridium...
0	VFG042834(gi:18311260) (CPE2278) hypothetical protein [type IV pili (AI109)] [Clostridi...
0	VFG042746(gi:15599495) (tadD) TadD [type IV pili (AI098)] [Pseudomonas aeruginosa PAO1]
0	VFG042742(gi:15599491) (fppA/tadV) Flp prepilin peptidase A, FppA [type IV pili (AI098)...
0	VFG042734(gi:15595849) (vfr) cAMP-regulatory protein [type IV pili (AI097)] [Pseudomona...
0	VFG042706(gi:15596191) (cupC3) usher CupC3 [CupC fimbriae (AI087)] [Pseudomonas aerugin...
0	VFG042694(gi:15597325) (cupA2) chaperone CupA2 [CupA fimbriae (AI085)] [Pseudomonas aer...
0	VFG042612(gi:197285734) (pmfD) fimbrial chaperone protein [PMF pili (AI070)] [Proteus m...
0	VFG042610(gi:197285732) (pmfA) major fimbrial subunit [PMF pili (AI070)] [Proteus mirab...
0	VFG042578(gi:62255479) (ldaB) LdaB [locus for diffuse adherence (lda), afimbrial adhesi...
0	VFG042577(gi:62255476) (ldaI) LdaI [locus for diffuse adherence (lda), afimbrial adhesi...
0	VFG042571(gi:62255470) (ldaC) LdaC [locus for diffuse adherence (lda), afimbrial adhesi...
0	VFG042332(gi:197285969) (PMI2122) haemagglutinin [AipA (SS172)] [Proteus mirabilis HI4320]
0	VFG042093(gi:15832967) (orgB) hypothetical protein [ETT2 (SS017)] [Escherichia coli O15...
0	VFG041040(gi:15597564) (hsiF3) hypothetical protein [HSI-3 (SS180)] [Pseudomonas aerugi...
0	VFG041037(gi:15597561) (hsiB3) hypothetical protein [HSI-3 (SS180)] [Pseudomonas aerugi...
0	VFG041029(gi:15596868) (stk1) serine-threonine kinase Stk1 [HSI-2 (SS179)] [Pseudomonas...
0	VFG040933(gi:75994480) (etpE) type II secretion protein [etp (SS207)] [Escherichia coli...
0	VFG040870(gi:15595875) (hxcU) HxcU pseudopilin [hxc (SS204)] [Pseudomonas aeruginosa PAO1]
0	VFG040869(gi:15595874) (hxcW) HxcW pseudopilin [hxc (SS204)] [Pseudomonas aeruginosa PAO1]
0	VFG038821(gi:145298485) (flgA) flagellar basal body P-ring biosynthesis protein FlgA [P...
0	VFG036066(gi:387610369) (eltA) heat-labile enterotoxin A chain precursor (lt-a, porcine...
0	VFG035929(gi:387604878) (aatD) hypothetical protein [ABC transporter for dispersin (CVF...
0	VFG035916(gi:387604876) (aatB) aatb [ABC transporter for dispersin (CVF737)] [Escherich...
0	VFG035373(gi:387609981) (aaiD) putative type VI secretion protein [AAI/SCI-II (SS182)] ...
0	VFG035141(gi:260845463) (ECO103_3360) hypothetical protein [SCI-I T6SS (CVF734)] [Esche...
0	VFG035060(gi:260870805) (nleG8-2) T3SS secreted effector NleG-like protein [NleG8-2 (CV...
0	VFG034707(gi:260763862) (ibeC) hypothetical protein [Invasion of brain endothelial cell...
0	VFG034689(gi:75994474) (ibeC) hypothetical protein [Invasion of brain endothelial cells...
0	VFG034601(gi:386612006) (faeI) K88 minor fimbrial subunit protein FaeI [K88 fimbriae (C...
0	VFG034600(gi:386612005) (faeH) K88 minor fimbrial subunit protein FaeH [K88 fimbriae (C...
0	VFG034541(gb|YP_006203830) (etpA) Two-partner secreted adhesin EtpA [EtpA (VF0437)] [Es...
0	VFG033835(gi:387610387) (pic) serine protease EatA [Pic (CVF449)] [Escherichia coli O78...
0	VFG033796(gi:215486172) (nleC) T3SS secreted effector NleC-like protein [LEE encoded T3...
0	VFG033778(gi:215487973) (espG2) T3SS secreted effector EspG-like protein [LEE encoded T...
0	VFG033700(gi:260869705) (ECO111_3771) T3SS component [LEE locus encoded TTSS (CVF431)] ...
0	VFG033699(gi:260845716) (ECO103_3637) T3SS component [LEE locus encoded TTSS (CVF431)] ...
0	VFG033693(gi:215488998) (E2348C_3967) component of T3SS [LEE encoded T3SS (SS019)] [Esc...
0	VFG033677(gi:387509109) (ECO55CA74_21300) hypothetical protein [LEE locus encoded TTSS ...
0	VFG033675(gi:215488996) (E2348C_3965) component of T3SS [LEE encoded T3SS (SS019)] [Esc...
0	VFG033655(gi:260869700) (escS) T3SS structure protein EscS [LEE locus encoded TTSS (CVF...
0	VFG033639(gi:215488992) (escT) T3SS structure protein EscT [LEE encoded T3SS (SS019)] [...
0	VFG033619(gi:260869696) (glrR) negative regulator GrlR [LEE locus encoded TTSS (CVF431)...
0	VFG033618(gi:260845707) (glrR) negative regulator GrlR [LEE locus encoded TTSS (CVF431)...
0	VFG033534(gi:260869685) (ECO111_3751) putative T3SS component protein [LEE locus encode...
0	VFG033482(gi:260869675) (sepL) secretion switching protein SepL [LEE locus encoded TTSS...
0	VFG033472(gi:260845685) (espA) translocon EspA [LEE locus encoded TTSS (CVF431)] [Esche...
0	VFG033077(gi:260763821) (toxB) putative adherence factor, Efa1 homolog [ToxB (CVF424)] ...
0	VFG033067(gi:387506401) (paa) porcine attaching-effacing associated protein Paa/adheren...
0	VFG023592(gi:332159956) (YE105_C0332) Secretion system apparatus protein ssaV [TTSS (ch...
0	VFG020095(gi:218889440) (pchA) salicylate biosynthesis isochorismate synthase [Pyocheli...
0	VFG020094(gi:218889441) (pchB) isochorismate-pyruvate lyase [Pyochelin (CVF553)] [Pseud...
0	VFG020093(gi:218889442) (pchC) pyochelin biosynthetic protein PchC [Pyochelin (CVF553)]...
0	VFG020070(gi:218891620) (pvdJ) PvdJ(3) [Pyoverdine (CVF551)] [Pseudomonas aeruginosa LE...
0	VFG020053(gi:218891638) (pvdA) L-ornithine N5-oxygenase [Pyoverdine (CVF551)] [Pseudomo...
0	VFG020043(gi:218889496) (prpL) protease IV [Protease IV (CVF539)] [Pseudomonas aerugino...
0	VFG020041(gi:218892777) (aprA) alkaline metalloproteinase precursor [Alkaline protease ...
0	VFG020040(gi:218890000) (lasB) elastase LasB [Elastase (CVF537)] [Pseudomonas aeruginos...
0	VFG020028(gi:218889455) (phzG1) putative pyridoxamine 5'-phosphate oxidase [Phenazines ...
0	VFG020024(gi:218889459) (phzC1) phenazine biosynthesis protein PhzC [Phenazines biosynt...
0	VFG020022(gi:218889461) (phzA1) putative phenazine biosynthesis protein [Phenazines bio...
0	VFG019966(gi:218892333) (exsD) ExsD [P. aeruginosa TTSS (CVF530)] [Pseudomonas aerugino...
0	VFG019948(gi:218892351) (pscR) type III secretion system protein [P. aeruginosa TTSS (C...
0	VFG019943(gi:218891334) (gacA) response regulator GacA [GacS/GacA two-component system ...
0	VFG019926(gi:218894355) (algP/algR3) alginate regulatory protein AlgP [Alginate regulat...
0	VFG019924(gi:218890126) (mucP) putative membrane-associated zinc metalloprotease [Algin...
0	VFG019855(gi:218892679) (fliR) flagellar biosynthesis protein FliR [Flagella (CVF521)] ...
0	VFG019851(gi:218892681) (fliP) flagellar biosynthesis protein FliP [Flagella (CVF521)] ...
0	VFG019827(gi:218892937) (fleR) two-component response regulator [Flagella (CVF521)] [Ps...
0	VFG019780(gi:218890648) (wzz) O-antigen chain length regulator [LPS O-antigen (P. aerug...
0	VFG019766(gi:218889152) (pilI) twitching motility protein PilI [Type IV pili twitching ...
0	VFG019738(gi:218894142) (pilN) type 4 fimbrial biogenesis protein PilN [Type IV pili bi...
0	VFG019737(gi:218894143) (pilM) type 4 fimbrial biogenesis protein PilM [Type IV pili bi...
0	VFG019094(gi:182684120) (eno) phosphopyruvate hydratase [Streptococcal enolase (CVF153)...
0	VFG019090(gi:182685175) (htrA/degP) serine protease [Serine protease (CVF148)] [Strepto...
0	VFG019086(gi:182683590) (zmpB) zinc metalloprotease ZmpB, putative [Zinc metalloprotein...
0	VFG019055(gi:169832403) (rrgA) cell wall surface anchor family protein [rlrA islet (CVF...
0	VFG018670(gi:157150760) (SGO_1023) putative polysaccharide permease protein [Capsule (C...
0	VFG018666(gi:157151431) (rfbB-1) dTDP-glucose 4,6-dehydratase [Capsule (CVF186)] [Strep...
0	VFG018657(gi:157150914) (hsa) streptococcal hemagglutinin [serine-rich repeat family (A...
0	VFG018154(gi:156978616) (essC) hypothetical protein [Type VII secretion system (CVF624)...
0	VFG018113(gi:88194064) (esaA) hypothetical protein [Type VII secretion system (CVF624)]...
0	VFG018044(gi:157414829) (fliD) flagellar hook-associated protein FliD [Flagella (CVF397...
0	VFG017243(gi:151221556) (ebh) cell wall associated fibronectin-binding protein [Cell wa...
0	VFG017131(gi:148266583) (SaurJH9_0143) hypothetical protein [Capsule (CVF110)] [Staphyl...
0	VFG017120(gi:148267922) (ebh) protein of unknown function DUF1542 [Cell wall associated...
0	VFG017095(gi:148266743) (geh) Triacylglycerol lipase [Lipase (CVF091)] [Staphylococcus ...
0	VFG016153(gi:116052258) (fptA) Fe(III)-pyochelin outer membrane receptor precursor [Pyo...
0	VFG016130(gi:116052265) (pchD) pyochelin biosynthesis protein PchD [Pyochelin (CVF553)]...
0	VFG016118(gi:116052262) (pchF) pyochelin synthetase PchF [Pyochelin (CVF553)] [Pseudomo...
0	VFG016077(gi:116050373) (pvdS) sigma factor PvdS [Pyoverdine (CVF551)] [Pseudomonas aer...
0	VFG016016(gb|NP_251086) (pvdF) pyoverdine synthetase F [pyoverdine (IA001)] [Pseudomona...
0	VFG015926(gi:15597391) (hcnC) hydrogen cyanide synthase HcnC [Hydrogen cyanide producti...
0	VFG015860(gi:116051504) (pldA) phospholipase D [Phospholipase D (CVF543)] [Pseudomonas ...
0	VFG015826(gi:167034804) (pvdL) amino acid adenylation domain protein [Pyoverdine (CVF55...
0	VFG015810(gi:167033126) (pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (CVF551)] [Pse...
0	VFG015748(gi:167035558) (algX) alginate biosynthesis protein AlgX [Alginate biosynthesi...
0	VFG015734(gi:167035318) (motY) OmpA/MotB domain protein [Flagella (CVF521)] [Pseudomona...
0	VFG015726(gi:167035946) (motB) OmpA/MotB domain protein [Flagella (CVF521)] [Pseudomona...
0	VFG015558(gi:116051721) (lasB) elastase LasB [Elastase (CVF537)] [Pseudomonas aeruginos...
0	VFG015550(gi:116052254) (phzS) flavin-containing monooxygenase [Phenazines biosynthesis...
0	VFG015535(gi:116054445) (phzD2) phenazine biosynthesis protein PhzD [Phenazines biosynt...
0	VFG015511(gi:116052249) (phzC1) phenazine biosynthesis protein PhzC [Phenazines biosynt...
0	VFG015509(gb|NP_252901) (phzC1) phenazine biosynthesis protein PhzC [Phenazines biosynt...
0	VFG015443(gi:116053803) (PA14_01010) hypothetical protein [Hcp secretion island-1 encod...
0	VFG015394(gi:116053795) (pppA) putative serine/threonine phosphoprotein phosphatase [Hc...
0	VFG015380(gi:116053794) (PA14_00860) putative ATP-binding component of ABC transporter ...
0	VFG015170(gi:116054461) (exoY) adenylate cyclase ExoY [P. aeruginosa TTSS translocated ...
0	VFG015165(gi:116048914) (exoU) ExoU [T3SS (SS030)] [Pseudomonas aeruginosa UCBPP-PA14]
0	VFG015146(gi:116049666) (pscC) Type III secretion outer membrane protein PscC precursor...
0	VFG015134(gi:116049660) (exsC) exoenzyme S synthesis protein C precursor [P. aeruginosa...
0	VFG015132(gi:116049659) (popD) translocator outer membrane protein PopD precursor [P. a...
0	VFG015130(gi:116049658) (popB) translocator protein PopB [P. aeruginosa TTSS (CVF530)] ...
0	VFG015108(gi:116049647) (pscN) ATP synthase in type III secretion system [P. aeruginosa...
0	VFG015104(gi:116049645) (pscP) translocation protein in type III secretion [P. aerugino...
0	VFG015100(gi:116049643) (pscR) translocation protein in type III secretion [P. aerugino...
0	VFG015096(gi:116049641) (pscT) translocation protein in type III secretion [P. aerugino...
0	VFG015080(gi:15597782) (gacA) response regulator GacA [GacS/GacA two-component system (...
0	VFG015058(gi:116049377) (lasI) autoinducer synthesis protein LasI [N-(3-oxo-dodecanoyl)...
0	VFG015049(gi:116051496) (rhlR) acylhomoserine lactone dependent transcriptional regulat...
0	VFG015000(gb|NP_252339) (mucP) metalloprotease protease [Alginate regulation (CVF523)] ...
0	VFG014921(gi:116048679) (mucA) anti-sigma factor MucA [Alginate regulation (CVF523)] [P...
0	VFG014893(gb|NP_254009) (algC) phosphomannomutase AlgC [Alginate biosynthesis (CVF522)]...
0	VFG014870(gi:116051548) (algF) alginate O-acetyltransferase [Alginate biosynthesis (CVF...
0	VFG014858(gi:116051547) (algJ) alginate o-acetyltransferase AlgJ [Alginate biosynthesis...
0	VFG014845(gi:116051546) (algI) alginate o-acetyltransferase AlgI [Alginate biosynthesis...
0	VFG014833(gi:116051545) (algL) poly(beta-d-mannuronate) lyase precursor AlgL [Alginate ...
0	VFG014760(gi:116054450) (alg8) alginate biosynthesis protein Alg8 [Alginate biosynthesi...
0	VFG014735(gi:116051525) (motY) putative outer membrane protein precursor, OmpA family [...
0	VFG014733(gb|NP_252216) (motY) probable outer membrane protein precursor [Deoxyhexose l...
0	VFG014709(gi:116049405) (motC) chemotaxis protein MotC [Flagella (CVF521)] [Pseudomonas...
0	VFG014579(gi:116049394) (flhB) flagellar biosynthetic protein FlhB [Flagella (CVF521)] ...
0	VFG014566(gi:116049393) (fliR) flagellar biosynthetic protein FliR [Flagella (CVF521)] ...
0	VFG014539(gi:152986552) (fliP) flagellar biosynthetic protein FliP [Flagella (CVF521)] ...
0	VFG014486(gb|NP_250133) (fliL) flagellar basal body protein FliL [Deoxyhexose linking s...
0	VFG014462(gi:116049034) (fliJ) flagellar protein FliJ [Flagella (CVF521)] [Pseudomonas ...
0	VFG014369(gb|NP_249789) (fleS) two-component sensor [Deoxyhexose linking sugar, 209 Da ...
0	VFG014358(gi:116049026) (fleQ) transcriptional regulator FleQ [Flagella (CVF521)] [Pseu...
0	VFG014280(gi:116049016) (flgL) flagellar hook-associated protein type 3 FlgL [Flagella ...
0	VFG014267(gi:116049015) (flgK) flagellar hook-associated protein 1 FlgK [Flagella (CVF5...
0	VFG014147(gi:116051137) (wbpM) nucleotide sugar epimerase/dehydratase WbpM [LPS O-antig...
0	VFG014145(gi:116051139) (orfM) putative NAD dependent epimerase/dehydratase [LPS O-anti...
0	VFG014142(gi:116051142) (PA14_23420) putative zinc-binding dehydrogenase [LPS O-antigen...
0	VFG014138(gi:116051146) (orfH) UDP-N-acetyl-D-mannosaminuronate dehydrogenase [LPS O-an...
0	VFG014117(gi:15598337) (wbpM) nucleotide sugar epimerase/dehydratase WbpM [LPS O-antige...
0	VFG014102(gi:15598352) (wbpD) probable acetyltransferase WbpD [LPS O-antigen (P. aerugi...
0	VFG014057(gi:116054143) (pilK) methyltransferase PilK [Type IV pili twitching motility ...
0	VFG013986(gi:116052693) (pilR) two-component response regulator PilR [Type IV pili bios...
0	VFG013775(gi:116052558) (pilB) type 4 fimbrial biogenesis protein PilB [Type IV pili bi...
0	VFG013731(gi:68536864) (fagC) putative iron ABC transport system, ATP-binding protein [...
0	VFG013710(gi:68535382) (hmuU) putative iron ABC transport system, permease protein [ABC...
0	VFG013371(gi:148828056) (rffG) dTDP-glucose 46-dehydratase [LOS (CVF494)] [Haemophilus ...
0	VFG013370(gi:148826482) (rffG) dTDP-glucose 46-dehydratase [LOS (CVF494)] [Haemophilus ...
0	VFG012941(gi:30061870) (gtr) putative glucosyl tranferase II [LPS glucosylation (CVF473...
0	VFG012256(gi:110644649) (papB) major pilu subunit operon regulatory protein PapB [P fim...
0	VFG012186(gi:110802509) (hlyIII) hemolysin III [Hemolysin (CVF417)] [Clostridium perfri...
0	VFG012175(gi:126698804) (CD1208) putative RNA methyltransferase [Hemolysin (CVF417)] [C...
0	VFG012158(gi:110802436) (nanH) sialidase [Sialidase (CVF416)] [Clostridium perfringens ...
0	VFG012104(gi:126700212) (fbpA) fibronectin-binding protein [Fibronectin-binding protein...
0	VFG012095(gi:126697767) (groEL) 60 kDa chaperonin [GroEL(Hsp60) (AI317)] [Clostridium d...
0	VFG006043(gi:125718329) (rgpE) Glycosyl transferase, putative [Capsule (CVF186)] [Strep...
0	VFG006017(gi:125718326) (SSA_1515) hypothetical protein [Capsule (CVF186)] [Streptococc...
0	VFG005999(gi:55821117) (eps2) exopolysaccharide biosynthesis protein, glycosyltransfera...
0	VFG005975(gi:55821115) (eps4) exopolysaccharide biosynthesis protein [Capsule (CVF186)]...
0	VFG005958(gi:125718321) (rgpA) Rhamnosyltransferase, putative [Capsule (CVF186)] [Strep...
0	VFG005942(gi:25011289) (cpsJ) hypothetical protein [Capsule (CVF186)] [Streptococcus ag...
0	VFG005915(gi:55821108) (eps12) exopolysaccharide biosynthesis protein, predicted membra...
0	VFG005905(gi:76788225) (cpsL) polysaccharide biosynthesis protein CpsL [Capsule (CVF186...
0	VFG005785(gb|NP_687688) (cylF) putative aminomethyltransferase CylF [Beta-hemolysin/cyt...
0	VFG005773(gb|NP_687684) (cylZ) 3R-hydroxymyristoyl ACP dehydratase CylZ [Beta-hemolysin...
0	VFG005579(gi:116516768) (eno) phosphopyruvate hydratase [Streptococcal enolase (CVF153)...
0	VFG005576(gi:76788358) (eno) phosphopyruvate hydratase [Streptococcal enolase (CVF153)]...
0	VFG005546(gi:76788439) (tig/ropA) trigger factor [Trigger factor (CVF149)] [Streptococc...
0	VFG005446(gi:71904383) (speB) streptococcal pyrogenic exotoxin B [SpeB/cysteine protein...
0	VFG005378(gi:125718040) (srtA) Sortase, putative [Sortase A (CVF130)] [Streptococcus sa...
0	VFG005309(gi:125718436) (srtC) Sortase-like protein, putative [pili (AI126)] [Streptoco...
0	VFG005304(gi:125718438) (pilB) FimA fimbrial subunit-like protein, putative [pili (AI12...
0	VFG005299(gb|NP_735915) (pilA) tip adhesin PilA [PI-2a (VF0528)] [Streptococcus agalact...
0	VFG005286(gb|NP_735086) (gbs0631) class C sortase [PI-1 (VF0527)] [Streptococcus agalac...
0	VFG005276(gi:76787072) (SAK_0776) cell wall surface anchor family protein [Pilus island...
0	VFG005229(gi:76787520) (lmb) laminin-binding surface protein [Laminin-binding protein (...
0	VFG005225(gi:94993237) (lmb) Laminin-binding surface protein [Laminin-binding protein (...
0	VFG005215(gb|NP_735300) (fbsB) Fibrinogen-binding surface protein B [FbsB (VF0523)] [St...
0	VFG005214(gi:76787972) (fbsB) fibrinogen-binding protein [Fibronectin-binding proteins ...
0	VFG005201(gi:71902779) (prtF2) fibronectin binding protein [Fibronectin-binding protein...
0	VFG004983(gi:49484067) (seln) enterotoxin [Enterotoxin-like N (CVF067)] [Staphylococcus...
0	VFG004782(gi:49485888) (sspA) glutamyl endopeptidase precursor [Serine V8 protease (CVF...
0	VFG004771(gi:49484866) (lip) lipase precursor [Lipase (CVF091)] [Staphylococcus aureus ...
0	VFG004660(gi:49482463) (coa) staphylocoagulase precursor [Staphylocoagulase (CVF096)] [...
0	VFG004595(gi:88194325) (sdrD) sdrD protein, putative [Ser-Asp rich fibrinogen-binding p...
0	VFG004542(gi:57865729) (icaA) intercellular adhesion protein A [Intercellular adhesin (...
0	VFG004510(gi:15924424) (ebh) hypothetical protein ebhA [Cell wall associated fibronecti...
0	VFG004507(gi:2864243) (ebh) - [Cell wall associated fibronectin binding protein (CVF107...
0	VFG004502(gi:87161956) (ebh) cell surface protein [Cell wall associated fibronectin bin...
0	VFG003450(gi:82749864) (capC) capsular polysaccharide synthesis enzyme CapC [Capsule (C...
0	VFG002404(gb|NP_645075) (essA) type VII secretion system protein EssA, monotopic membra...
0	VFG002174(gb|NP_815516) (gelE) coccolysin [Gelatinase (VF0357)] [Enterococcus faecalis ...
0	VFG002172(gb|NP_814266) (EF0485) aggregation substance [AS (VF0352)] [Enterococcus faec...
0	VFG002072(gb|NP_248776) (hsiE1) type VI secretion system hcp secretion island protein H...
0	VFG002070(gb|NP_248774) (hsiC1/vipB) type VI secretion system tubule-forming protein Vi...
0	VFG002062(gb|NP_248766) (tagF/pppB) Pseudomonas protein phosphatase PppB [HSI-I (VF0334...
0	VFG001936(gb|NP_282283) (Cj1135) glucosyltransferase [LOS (VF0326)] [Campylobacter jeju...
0	VFG001427(gb|AAA23661) (daaE) F1845 fimbrial adhesin [Afa/Dr family (VF0212)] [Escheric...
0	VFG001376(gb|NP_344893) (cps4L) UDP-N-acetylglucosamine 2-epimerase [Capsule (VF0144)] ...
0	VFG001348(gb|NP_688180) (cpsE) glycosyl transferase CpsE [Capsule (VF0274)] [Streptococ...
0	VFG001338(gb|NP_688170) (neuB) N-acetyl neuramic acid synthetase NeuB [Capsule (VF0274)...
0	VFG001329(gi:22537348) (pavA) adherence and virulence protein A [Fibronectin-binding pr...
0	VFG001255(gb|NP_249796) (fliJ) flagellar protein FliJ [Flagella (VF0273)] [Pseudomonas ...
0	VFG001246(gb|NP_249783) (fliC) B-type flagellin [Flagella (VF0273)] [Pseudomonas aerugi...
0	VFG001242(gb|NP_249775) (flgI) flagellar P-ring protein precursor FlgI [Flagella (VF027...
0	VFG001238(gb|NP_249771) (flgE) flagellar hook protein FlgE [Flagella (VF0273)] [Pseudom...
0	VFG001220(gb|NP_253729) (pilO) type IV pilus inner membrane platform protein PilO [Type...
0	VFG001217(gb|NP_252494) (pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili (V...
0	VFG000974(gb|NP_269970) (scpA) C5a peptidase precursor [C5a peptidase (VF0245)] [Strept...
0	VFG000942(gb|AAK16475) (draA) cytoplamic protein DraA [Dr adhesins (VF0223)] [Escherich...
0	VFG000843(gb|YP_325610) (hlyD) hemolysin transport protein [Hemolysin (VF0207)] [Escher...
0	VFG000840(gb|YP_325608) (hlyA) hemolysin toxin protein [Hemolysin (VF0207)] [Escherichi...
0	VFG000814(gb|NP_290270) (cesL) chaperone for SepL [LEE encoded T3SS (SS020)] [Escherich...
0	VFG000797(gb|NP_290253) (cesD2) chaperone for EspD [LEE encoded T3SS (SS020)] [Escheric...
0	VFG000214(gb|NP_250410) (pscF) type III secretion system needle filament protein PscF [...
0	VFG000211(gb|NP_250407) (pscC) type III secretion system secretin PscC [TTSS (VF0083)] ...
0	VFG000209(gb|NP_250405) (exsD) type III secretion system regulatory protein ExsD [TTSS ...
0	VFG000207(gb|NP_250403) (exsB) type III secretion system piolitin ExsB [TTSS (VF0083)] ...
0	VFG000205(gb|NP_250401) (exsC) type III secretion system regulatory protein ExsC [TTSS ...
0	VFG000202(gb|NP_250398) (pcrH) type III secretion system regulatory protein PcrH [TTSS ...
0	VFG000192(gb|NP_250388) (pscN) type III secretion system ATPase PscN [TTSS (VF0083)] [P...
0	VFG000191(gb|NP_250387) (pscO) type III secretion system protein PscO [TTSS (VF0083)] [...
0	VFG000188(gb|NP_250384) (pscR) type III secretion system protein PscR [TTSS (VF0083)] [...
0	VFG000186(gb|NP_250382) (pscT) type III secretion system protein PscT [TTSS (VF0083)] [...
0	VFG000181(gb|NP_251792) (xcpS) general secretion pathway protein F [xcp secretion syste...
0	VFG000180(gb|NP_251791) (xcpT) general secretion pathway protein G [xcp secretion syste...
0	VFG000169(gb|NP_252919) (pchC) pyochelin biosynthetic protein PchC [Pyochelin (VF0095)]...
0	VFG000159(gb|NP_251076) (pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (VF0094)] [Pse...
0	VFG000154(gb|NP_250123) (lasI) autoinducer synthesis protein LasI [Quorum sensing (VF00...
0	VFG000135(gb|NP_249455) (mucB) anti-sigma factor MucA, inhibitor of alg gene expression...
0	VFG000133(gb|NP_252241) (algA) phosphomannose isomerase / guanosine 5'-diphospho-D-mann...
0	VFG000131(gb|NP_252239) (algJ) alginate o-acetyltransferase AlgJ [Alginate (VF0091)] [P...
0	VFG000129(gb|NP_252237) (algL) poly(beta-d-mannuronate) lyase precursor AlgL [Alginate ...
0	VFG000124(gb|NP_252232) (alg44) alginate biosynthesis protein Alg8 [Alginate (VF0091)] ...
0	VFG000118(gb|NP_253942) (algQ) Alginate regulatory protein AlgQ [Alginate (VF0091)] [Ps...
0	VFG049301 (Kvar_1935) type VI secretion system lysozyme-like protein [T6SS-III (CVF862)...
0	VFG049293 (KOX_18870) type VI secretion system protein [T6SS-III (CVF862)] [Klebsiella ...
0	VFG049234 (KPK_2045) hypothetical protein [T6SS-III (CVF862)] [Klebsiella pneumoniae 342]
0	VFG049050 (KPN_02485) O-antigen export - NBD component [LPS rfb locus (CVF857)] [Klebsi...
0	VFG048979 (wzb) protein tyrosine phosphatase [Capsule (CVF854)] [Klebsiella pneumoniae ...
0	VFG048974 (A225_3897) UTP-glucose-1-phosphate uridylyltransferase [Capsule (CVF854)] [K...
0	VFG048968 (gnd) 6-phosphogluconate dehydrogenase [Capsule (CVF854)] [Klebsiella pneumon...
0	VFG048957 (KPK_1666) UDP-glucose lipid carrier transferase [Capsule (CVF854)] [Klebsiel...
0	VFG048919 (KPR_1595) hypothetical protein [Capsule (CVF854)] [Klebsiella pneumoniae sub...
0	VFG048908 (probable wzx) Capsule repeat unit export [Capsule (CVF854)] [Klebsiella pneu...
0	VFG048907(gb|YP_002920360.1) (wcsS) glycosyltransferase [Capsule (VF0560)] [Klebsiella ...
0	VFG048896(gb|YP_002920359.1) (wcsT) galactoside O-acetyltransferase [Capsule (VF0560)] ...
0	VFG048877 (A225_3887) hypothetical protein [Capsule (CVF854)] [Klebsiella oxytoca E718]
0	VFG048847 (etk) tyrosine-protein kinase Etk [Capsule (CVF854)] [Klebsiella pneumoniae 342]
0	VFG048800 (A225_3878) dTDP-4-dehydrorhamnose 3,5-epimerase [Capsule (CVF854)] [Klebsiel...
0	VFG048731 (Kvar_2964) lipoprotein [T6SS-I (CVF853)] [Klebsiella variicola At-22]
0	VFG048727 (KPK_3059) lipoprotein [T6SS-I (CVF853)] [Klebsiella pneumoniae 342]
0	VFG048719 (KPN2242_09795) lipoprotein [T6SS-I (CVF853)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048610 (iucD) hypothetical protein [Aerobactin (CVF852)] [Klebsiella pneumoniae subs...
0	VFG048608 (KPN2242_25266) IucD [Aerobactin (CVF852)] [Klebsiella pneumoniae KCTC 2242]
0	VFG048554 (pK2044_00105) putative ferric enterochelin esterase [Salmochelin (CVF850)] [...
0	VFG048550 (pK2044_00115) putative glucosyltransferase [Salmochelin (CVF850)] [Klebsiell...
0	VFG045611(gi:529235529) (esp) Enterococcal surface protein [Esp (CVF609)] [Enterococcus...
0	VFG044447(gi:15599846) (cupE4) pili assembly chaperone [CupE fimbriae (AI449)] [Pseudom...
0	VFG044336(gb|YP_002920268) (iroC) ABC transporter [Sal (VF0563)] [Klebsiella pneumoniae...
0	VFG044334(gb|YP_002920266) (iroN) salmochelin receptor IroN [Sal (VF0563)] [Klebsiella ...
0	VFG044277(gi:151222294) (sfaD) hypothetical protein [staphyloferrin A (IA026)] [Staphyl...
0	VFG044273(gi:151222290) (htsA) ferrichrome ABC transporter lipoprotein [staphyloferrin ...
0	VFG044269(gi:151221258) (srtB) NPQTN-specific sortase B [NEAT-type surface protein, dir...
0	VFG044261(gi:151220279) (sbnH) diaminopimelate decarboxylase [staphyloferrin B (IA027)]...
0	VFG044259(gi:151220277) (sbnF) siderophore biosynthesis IucC family protein [staphylofe...
0	VFG044254(gi:151220272) (sbnA) O-Acetyl serine sulfhydrylase [staphyloferrin B (IA027)]...
0	VFG044129(gi:34541209) (hmuY) hmuY protein [direct heme uptake system (IA063)] [Porphyr...
